Name,Team,date,2B1,3B1,ERA1,K/BB1,OPS1,WHIP1,IBB1,BB1,HBP1,K1,GS1,S1,W1,HIT1,SO1,CG1,INNING1,ER1,GP1,BF1,BA1,PA1,PITCH1,L1,HOLD1,HR1,2B2,3B2,ERA2,K/BB2,OPS2,WHIP2,IBB2,BB2,HBP2,K2,GS2,S2,W2,HIT2,SO2,CG2,INNING2,ER2,GP2,BF2,BA2,PA2,PITCH2,L2,HOLD2,HR2,2B3,3B3,ERA3,K/BB3,OPS3,WHIP3,IBB3,BB3,HBP3,K3,GS3,S3,W3,HIT3,SO3,CG3,INNING3,ER3,GP3,BF3,BA3,PA3,PITCH3,L3,HOLD3,HR3,GA
박정배,SK,06월 01일,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,3,12,0,0,0,1,0,9,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,13,0,0,0,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0
박정배,SK,06월 03일,1,0,9,0,1,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,13,0,0,0,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0
박정배,SK,06월 06일,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,4,0,0,0,0
박정배,SK,06월 09일,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,4,0,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0
박정배,SK,06월 10일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,4,0,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0
박정배,SK,06월 12일,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.25,0,0,0,1,2,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0
박정배,SK,06월 17일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.25,0,0,0,1,2,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,1
박정배,SK,06월 21일,0,0,0,0,0.25,0,0,0,1,2,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,17,0,0,1,0
박정배,SK,06월 22일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,17,0,0,1,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,19,0,1,0,0
박정배,SK,06월 27일,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,17,0,0,1,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,19,0,1,0,1,0,0,0,0.75,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,1,0,1
박정수,KIA,04월 06일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,6,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,24,0,0,0,0,1,15.43,0,1.217,1.29,0,0,2,3,0,0,0,3,0,0,2.1,4,1,10,0.3,12,41,0,0,1,1
박정수,KIA,04월 10일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,24,0,0,0,0,1,15.43,0,1.217,1.29,0,0,2,3,0,0,0,3,0,0,2.1,4,1,10,0.3,12,41,0,0,1,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0
박정수,KIA,04월 18일,0,1,15.43,0,1.217,1.29,0,0,2,3,0,0,0,3,0,0,2.1,4,1,10,0.3,12,41,0,0,1,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0,0
박정수,KIA,04월 22일,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0,1,0,0,0,0.6,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,5,25,0,0,0,2
박종훈,SK,04월 17일,3,0,10.13,8,1.063,1.88,0,1,0,8,1,0,0,9,0,0,5.1,6,1,26,0.346,27,98,1,0,2,1,0,4.76,2,0.842,1.06,0,2,1,4,1,0,1,4,0,0,5.2,3,1,20,0.2,24,95,0,0,2,1,0,0,3,0.535,1,0,2,1,6,1,0,1,3,0,0,5,0,1,17,0.177,20,101,0,0,0,4
박종훈,SK,04월 22일,1,0,4.76,2,0.842,1.06,0,2,1,4,1,0,1,4,0,0,5.2,3,1,20,0.2,24,95,0,0,2,1,0,0,3,0.535,1,0,2,1,6,1,0,1,3,0,0,5,0,1,17,0.177,20,101,0,0,0,1,0,7.2,1,0.858,2.2,0,4,0,4,1,0,1,7,0,0,5,4,1,20,0.35,24,94,0,0,0,3
박종훈,SK,04월 28일,1,0,0,3,0.535,1,0,2,1,6,1,0,1,3,0,0,5,0,1,17,0.177,20,101,0,0,0,1,0,7.2,1,0.858,2.2,0,4,0,4,1,0,1,7,0,0,5,4,1,20,0.35,24,94,0,0,0,2,0,5.4,4,0.733,1.4,0,1,0,4,1,0,1,6,0,0,5,3,1,20,0.3,21,79,0,0,0,4
박종훈,SK,05월 04일,1,0,7.2,1,0.858,2.2,0,4,0,4,1,0,1,7,0,0,5,4,1,20,0.35,24,94,0,0,0,2,0,5.4,4,0.733,1.4,0,1,0,4,1,0,1,6,0,0,5,3,1,20,0.3,21,79,0,0,0,2,1,3.6,0,0.781,1.2,0,0,1,3,1,0,0,6,0,0,5,2,1,21,0.286,23,84,0,0,0,3
박종훈,SK,05월 10일,2,0,5.4,4,0.733,1.4,0,1,0,4,1,0,1,6,0,0,5,3,1,20,0.3,21,79,0,0,0,2,1,3.6,0,0.781,1.2,0,0,1,3,1,0,0,6,0,0,5,2,1,21,0.286,23,84,0,0,0,0,0,5.4,1,0.785,2,0,3,0,3,1,0,0,7,0,0,5,3,1,20,0.35,24,82,0,0,0,2
박종훈,SK,05월 18일,2,1,3.6,0,0.781,1.2,0,0,1,3,1,0,0,6,0,0,5,2,1,21,0.286,23,84,0,0,0,0,0,5.4,1,0.785,2,0,3,0,3,1,0,0,7,0,0,5,3,1,20,0.35,24,82,0,0,0,1,0,3,9,0.523,1,0,1,0,9,1,0,1,5,0,0,6,2,1,22,0.227,24,88,0,0,0,4
박종훈,SK,05월 23일,0,0,5.4,1,0.785,2,0,3,0,3,1,0,0,7,0,0,5,3,1,20,0.35,24,82,0,0,0,1,0,3,9,0.523,1,0,1,0,9,1,0,1,5,0,0,6,2,1,22,0.227,24,88,0,0,0,3,0,7.2,2,0.89,1.4,0,1,0,2,1,0,0,6,0,0,5,4,1,21,0.286,22,80,1,0,1,1
박종훈,SK,06월 03일,1,0,3,9,0.523,1,0,1,0,9,1,0,1,5,0,0,6,2,1,22,0.227,24,88,0,0,0,3,0,7.2,2,0.89,1.4,0,1,0,2,1,0,0,6,0,0,5,4,1,21,0.286,22,80,1,0,1,0,0,1.8,1,0.533,1.4,0,3,1,3,1,0,1,4,0,0,5,1,1,20,0.2,24,106,0,0,0,6
박종훈,SK,06월 09일,3,0,7.2,2,0.89,1.4,0,1,0,2,1,0,0,6,0,0,5,4,1,21,0.286,22,80,1,0,1,0,0,1.8,1,0.533,1.4,0,3,1,3,1,0,1,4,0,0,5,1,1,20,0.2,24,106,0,0,0,4,0,10.8,0,1.167,1.8,0,0,0,2,1,0,0,9,0,0,5,6,1,24,0.375,24,80,1,0,2,1
박종훈,SK,06월 15일,0,0,1.8,1,0.533,1.4,0,3,1,3,1,0,1,4,0,0,5,1,1,20,0.2,24,106,0,0,0,4,0,10.8,0,1.167,1.8,0,0,0,2,1,0,0,9,0,0,5,6,1,24,0.375,24,80,1,0,2,0,0,1.5,1.67,0.462,1.17,0,3,0,5,1,0,0,4,0,0,6,1,1,22,0.182,25,92,0,0,0,5
박종훈,SK,06월 21일,4,0,10.8,0,1.167,1.8,0,0,0,2,1,0,0,9,0,0,5,6,1,24,0.375,24,80,1,0,2,0,0,1.5,1.67,0.462,1.17,0,3,0,5,1,0,0,4,0,0,6,1,1,22,0.182,25,92,0,0,0,0,0,6.75,3,0.943,1.69,0,1,0,3,1,0,0,8,0,0,5.1,4,1,24,0.333,25,85,1,0,2,1
박종훈,SK,06월 29일,0,0,1.5,1.67,0.462,1.17,0,3,0,5,1,0,0,4,0,0,6,1,1,22,0.182,25,92,0,0,0,0,0,6.75,3,0.943,1.69,0,1,0,3,1,0,0,8,0,0,5.1,4,1,24,0.333,25,85,1,0,2,1,0,1.8,1,0.57,1.4,0,4,1,4,1,0,1,3,0,0,5,1,1,18,0.167,23,103,0,0,0,1
박종훈,SK,07월 06일,0,0,6.75,3,0.943,1.69,0,1,0,3,1,0,0,8,0,0,5.1,4,1,24,0.333,25,85,1,0,2,1,0,1.8,1,0.57,1.4,0,4,1,4,1,0,1,3,0,0,5,1,1,18,0.167,23,103,0,0,0,2,0,1.29,0,0.417,0.57,0,0,0,6,1,0,1,4,0,0,7,1,1,24,0.167,24,78,0,0,0,0
박종훈,SK,07월 12일,1,0,1.8,1,0.57,1.4,0,4,1,4,1,0,1,3,0,0,5,1,1,18,0.167,23,103,0,0,0,2,0,1.29,0,0.417,0.57,0,0,0,6,1,0,1,4,0,0,7,1,1,24,0.167,24,78,0,0,0,0,0,0,0,0.286,0.52,0,0,0,6,1,0,1,4,0,0,7.2,0,1,28,0.143,28,108,0,0,0,3
박주홍,한화,05월 02일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0,0,0,0,1,0.4,2,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,5,22,0,0,0,0,0,0,0,0.5,1,0,0,0,3,0,0,0,2,0,0,2,0,1,8,0.25,8,31,0,0,0,0
박주홍,한화,05월 04일,0,0,0,1,0.4,2,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,5,22,0,0,0,0,0,0,0,0.5,1,0,0,0,3,0,0,0,2,0,0,2,0,1,8,0.25,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0
박주홍,한화,05월 11일,0,0,0,0,0.5,1,0,0,0,3,0,0,0,2,0,0,2,0,1,8,0.25,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,3,0,3,23,0,0,0,2
박주홍,한화,05월 18일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,3,0,3,23,0,0,0,0,0,18,0,1.75,2,0,0,0,1,0,0,0,2,0,0,1,2,1,4,0.5,5,13,1,0,1,0
박주홍,한화,05월 20일,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,3,0,3,23,0,0,0,0,0,18,0,1.75,2,0,0,0,1,0,0,0,2,0,0,1,2,1,4,0.5,5,13,1,0,1,0,0,0,0,0.667,1,0,0,0,2,0,0,0,1,0,0,1,0,1,3,0.333,3,19,0,0,0,2
박진형,롯데,04월 07일,0,0,0,0,0.5,0.75,0,0,0,3,0,0,0,1,0,0,1.1,0,1,4,0.25,4,20,0,0,0,0,1,0,0,0.956,1.8,0,0,1,0,0,0,0,3,0,0,1.2,0,1,9,0.333,11,38,1,0,0,0,1,0,1,0.933,1.2,0,1,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,6,24,0,0,0,0
박진형,롯데,04월 10일,0,1,0,0,0.956,1.8,0,0,1,0,0,0,0,3,0,0,1.2,0,1,9,0.333,11,38,1,0,0,0,1,0,1,0.933,1.2,0,1,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,6,24,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,0,0,0
박진형,롯데,04월 18일,0,1,0,1,0.933,1.2,0,1,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,6,24,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,0,0,1,0,0,2,0.733,1.5,0,1,0,2,0,0,1,1,0,0,1.1,0,1,5,0.2,6,21,0,0,0,0
박진형,롯데,04월 20일,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,0,0,1,0,0,2,0.733,1.5,0,1,0,2,0,0,1,1,0,0,1.1,0,1,5,0.2,6,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0.5,3,13,0,0,0,1
박진형,롯데,04월 25일,1,0,0,2,0.733,1.5,0,1,0,2,0,0,1,1,0,0,1.1,0,1,5,0.2,6,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0.5,3,13,0,0,0,1,0,9,2,0.9,2,0,1,0,2,0,0,0,1,0,0,1,1,1,4,0.25,5,24,0,1,0,0
박진형,롯데,04월 27일,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0.5,3,13,0,0,0,1,0,9,2,0.9,2,0,1,0,2,0,0,0,1,0,0,1,1,1,4,0.25,5,24,0,1,0,1,0,0,0,0.875,1.8,0,0,0,0,0,0,1,3,0,0,1.2,0,1,8,0.375,8,17,0,0,0,1
박치국,두산,04월 08일,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,5,11,0,0,0,0,0,0,1,0.25,0.75,0,1,0,1,0,0,0,0,0,0,1.1,0,1,3,0,5,20,0,0,0,0,0,0,0,0.571,2,0,0,0,2,0,0,0,2,0,0,1,0,1,7,0.286,7,26,1,0,0,0
박치국,두산,04월 10일,0,0,0,1,0.25,0.75,0,1,0,1,0,0,0,0,0,0,1.1,0,1,3,0,5,20,0,0,0,0,0,0,0,0.571,2,0,0,0,2,0,0,0,2,0,0,1,0,1,7,0.286,7,26,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,17,0,0,0,0
박치국,두산,04월 11일,0,0,0,0,0.571,2,0,0,0,2,0,0,0,2,0,0,1,0,1,7,0.286,7,26,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,0,0,0
박치국,두산,04월 14일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,0,0,0,0,0,0,0.533,0.75,0,0,1,2,0,0,0,1,0,0,1.1,0,1,5,0.2,6,26,0,1,0,0
박치국,두산,04월 15일,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,0,0,0,0,0,0,0.533,0.75,0,0,1,2,0,0,0,1,0,0,1.1,0,1,5,0.2,6,26,0,1,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0
박치국,두산,04월 24일,0,0,0,0,0.533,0.75,0,0,1,2,0,0,0,1,0,0,1.1,0,1,5,0.2,6,26,0,1,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,0,0.65,1,0,0,1,1,0,0,0,1,0,0,1,0,1,4,0.25,5,16,0,1,0,0
박치국,두산,04월 27일,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,0,0.65,1,0,0,1,1,0,0,0,1,0,0,1,0,1,4,0.25,5,16,0,1,0,0,0,0,1,0.533,1.5,0,1,0,1,0,0,1,1,0,0,1.1,0,1,5,0.2,6,24,0,0,0,0
박치국,두산,05월 01일,0,0,0,0,0.65,1,0,0,1,1,0,0,0,1,0,0,1,0,1,4,0.25,5,16,0,1,0,0,0,0,1,0.533,1.5,0,1,0,1,0,0,1,1,0,0,1.1,0,1,5,0.2,6,24,0,0,0,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,17,0,1,0,0
박치국,두산,05월 05일,0,0,0,1,0.533,1.5,0,1,0,1,0,0,1,1,0,0,1.1,0,1,5,0.2,6,24,0,0,0,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,17,0,1,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0
박치국,두산,05월 09일,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,17,0,1,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0
박치국,두산,05월 16일,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,4,0,5,12,0,0,0,0
박치국,두산,05월 18일,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,22,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,1,0,0
박치국,두산,05월 20일,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,4,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,1
박치국,두산,05월 22일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,2,0,9,2,1.3,3,1,1,0,2,0,1,0,2,0,0,1,1,1,5,0.4,6,19,0,0,0,1
박치국,두산,05월 26일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,2,0,9,2,1.3,3,1,1,0,2,0,1,0,2,0,0,1,1,1,5,0.4,6,19,0,0,0,0,0,4.5,0,0.875,1,0,0,0,2,0,0,0,2,0,0,2,1,1,8,0.25,8,28,0,0,1,0
박치국,두산,05월 31일,2,0,9,2,1.3,3,1,1,0,2,0,1,0,2,0,0,1,1,1,5,0.4,6,19,0,0,0,0,0,4.5,0,0.875,1,0,0,0,2,0,0,0,2,0,0,2,1,1,8,0.25,8,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,6,0,0,0,0
박치국,두산,06월 02일,0,0,4.5,0,0.875,1,0,0,0,2,0,0,0,2,0,0,2,1,1,8,0.25,8,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.2,0,1,5,0,5,23,0,0,0,0
박치국,두산,06월 03일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.2,0,1,5,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0,1
박치국,두산,06월 06일,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.2,0,1,5,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0,0,0,6.75,0,1.314,3.75,2,2,0,0,0,0,0,3,0,0,1.1,1,1,5,0.6,7,16,1,0,0,1
박치국,두산,06월 08일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0,0,0,6.75,0,1.314,3.75,2,2,0,0,0,0,0,3,0,0,1.1,1,1,5,0.6,7,16,1,0,0,0,0,9,0,1.1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,4,0.5,5,19,0,0,0,0
박치국,두산,06월 09일,0,0,6.75,0,1.314,3.75,2,2,0,0,0,0,0,3,0,0,1.1,1,1,5,0.6,7,16,1,0,0,0,0,9,0,1.1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,4,0.5,5,19,0,0,0,0,0,0,0,0.667,1.2,0,0,0,2,0,1,0,2,0,0,1.2,0,1,6,0.333,6,20,0,0,0,0
박치국,두산,06월 14일,0,0,9,0,1.1,2,0,0,1,1,0,0,0,2,0,0,1,1,1,4,0.5,5,19,0,0,0,0,0,0,0,0.667,1.2,0,0,0,2,0,1,0,2,0,0,1.2,0,1,6,0.333,6,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,24,0,0,0,0
박치국,두산,06월 23일,0,0,0,0,0.667,1.2,0,0,0,2,0,1,0,2,0,0,1.2,0,1,6,0.333,6,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,3,7,0,0,0,0
박치국,두산,06월 24일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.2,0,1,5,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,3,7,0,0,0,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0,2
박치국,두산,06월 26일,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,3,7,0,0,0,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0,2,0,18,0,1.333,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,31,0,0,0,1
박치국,두산,06월 27일,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0,2,0,18,0,1.333,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,31,0,0,0,0,0,3.86,0,0.5,0.86,0,0,0,1,0,0,0,2,0,0,2.1,1,1,8,0.25,8,20,1,0,0,0
박치국,두산,06월 29일,2,0,18,0,1.333,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,31,0,0,0,0,0,3.86,0,0.5,0.86,0,0,0,1,0,0,0,2,0,0,2.1,1,1,8,0.25,8,20,1,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,2,0,0,2,0,1,8,0.25,8,23,0,1,0,2
박치국,두산,07월 06일,0,0,3.86,0,0.5,0.86,0,0,0,1,0,0,0,2,0,0,2.1,1,1,8,0.25,8,20,1,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,2,0,0,2,0,1,8,0.25,8,23,0,1,0,2,0,18,0,1.2,2,0,0,0,1,0,0,0,2,0,0,1,2,1,5,0.4,5,17,1,0,0,0
박치국,두산,07월 07일,0,0,0,0,0.5,1,0,0,0,0,0,0,0,2,0,0,2,0,1,8,0.25,8,23,0,1,0,2,0,18,0,1.2,2,0,0,0,1,0,0,0,2,0,0,1,2,1,5,0.4,5,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0
박희수,SK,04월 08일,0,0,0,1,0.73,2,0,2,0,2,0,0,0,2,0,0,2,0,1,7,0.286,9,38,0,0,0,0,0,0,0,1.1,3,0,1,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0
박희수,SK,04월 11일,0,0,0,0,1.1,3,0,1,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,1,0,0,2,0.9,2,0,1,0,2,0,0,0,1,0,0,1,0,1,4,0.25,5,27,0,0,0,0
박희수,SK,04월 14일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,1,0,0,2,0.9,2,0,1,0,2,0,0,0,1,0,0,1,0,1,4,0.25,5,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0
박희수,SK,04월 18일,1,0,0,2,0.9,2,0,1,0,2,0,0,0,1,0,0,1,0,1,4,0.25,5,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,4,8,0,0,0,0
박희수,SK,04월 24일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,4,8,0,0,0,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,3,13,0,0,0,1
