Name,Team,date,2타,3타,ERA,K/BB,OPS,WHIP,고사,볼넷,사구,삼진,선발,세이브,승,실점,안타,완봉,완투,이닝,자책,출장,타수,타율,타자,투구,패,홀드,홈런
장원준,두산,2016년 05월 12일,1,0,4.5,3,0.979,1.67,0,2,1,6,1,0,0,4,8,0,0,6,3,1,25,0.32,29,107,1,0,2
장원준,두산,2016년 05월 18일,1,0,4.76,0.75,1.09,1.77,0,4,1,3,1,0,1,3,6,0,0,5.2,3,1,20,0.3,25,88,0,0,2
장원준,두산,2016년 05월 25일,1,0,3,0.8,0.747,1.83,0,5,1,4,1,0,1,2,6,0,0,6,2,1,22,0.273,28,96,0,0,0
장원준,두산,2016년 05월 31일,1,1,2.7,1.75,0.63,1.35,0,4,0,7,1,0,1,2,5,0,0,6.2,2,1,25,0.2,29,124,0,0,0
장원준,두산,2016년 06월 07일,1,0,1.35,1.5,0.478,1.05,0,4,1,6,1,0,1,1,3,0,0,6.2,1,1,22,0.136,27,118,0,0,0
장원준,두산,2016년 06월 12일,0,1,1.13,,0.533,0.88,0,0,0,7,1,0,0,2,7,0,0,8,1,1,30,0.233,30,126,0,0,0
장원준,두산,2016년 06월 18일,0,0,1.35,1,0.603,1.05,0,2,0,2,1,0,1,1,5,0,0,6.2,1,1,24,0.208,26,115,0,0,1
장원준,두산,2016년 06월 29일,1,1,9,0.4,1.008,2.75,0,5,0,2,1,0,0,4,6,0,0,4,4,1,17,0.353,23,102,1,0,0
장원준,두산,2016년 07월 09일,1,0,6,2.5,0.778,1.83,0,2,0,5,1,0,0,4,9,0,0,6,4,1,26,0.346,29,112,0,0,0
장원준,두산,2016년 07월 19일,0,1,1.29,1.33,0.566,1.14,0,3,0,4,1,0,1,1,5,0,0,7,1,1,25,0.2,29,116,0,0,0
장원준,두산,2016년 07월 24일,0,0,2.57,,0.482,0.71,0,0,0,6,1,0,1,2,5,0,0,7,2,1,27,0.185,27,111,0,0,1
장원준,두산,2016년 07월 30일,2,0,7.2,3,0.867,1.8,0,2,1,6,1,0,0,4,7,0,0,5,4,1,20,0.35,25,125,1,0,0
장원준,두산,2016년 08월 05일,1,0,4.5,1.5,0.789,1.5,0,4,0,6,1,0,0,3,5,0,0,6,3,1,21,0.238,26,110,1,0,1
장원준,두산,2016년 08월 11일,1,0,1.42,4,0.615,0.95,0,1,0,4,1,0,1,1,5,0,0,6.1,1,1,24,0.208,25,103,0,0,1
장원준,두산,2016년 08월 17일,0,0,3,0.6,0.883,2,0,5,1,3,1,0,1,4,7,0,0,6,2,1,23,0.304,29,111,0,0,1
장원준,두산,2016년 08월 23일,2,0,6,3.5,0.766,1.33,0,2,0,7,1,0,0,4,6,0,0,6,4,1,24,0.25,26,103,0,0,1
장원준,두산,2016년 08월 28일,0,0,0,1.67,0.375,0.86,0,3,1,5,1,0,1,0,3,0,0,7,0,1,24,0.125,28,116,0,0,0
장원준,두산,2016년 09월 03일,0,0,2.25,5,0.491,1,0,1,0,5,1,0,0,2,7,0,0,8,2,1,30,0.233,31,117,0,0,0
장원준,두산,2016년 09월 09일,1,1,7.2,1.33,1.095,1.8,0,3,0,4,1,0,0,4,6,0,0,5,4,1,18,0.333,21,84,1,0,1
장원준,두산,2016년 09월 15일,1,0,2.57,1.67,0.625,1.29,0,3,0,5,1,0,0,2,6,0,0,7,2,1,24,0.25,28,111,0,0,0
장원준,두산,2016년 09월 22일,1,0,1.5,8,0.735,1.5,0,1,0,8,1,0,1,1,8,0,0,6,1,1,24,0.333,26,111,0,0,0
장원준,두산,2017년 04월 04일,0,0,0,3,0.282,0.67,0,2,0,6,1,0,1,0,2,0,0,6,0,1,20,0.1,22,100,0,0,0
장원준,두산,2017년 04월 11일,2,0,6.75,3,0.81,1.69,0,1,0,3,1,0,1,4,8,0,0,5.1,4,1,23,0.348,24,107,0,0,0
장원준,두산,2017년 04월 16일,3,0,5.4,4,0.933,1.8,0,1,1,4,1,0,0,4,11,0,0,6.2,4,1,28,0.393,30,115,1,0,0
장원준,두산,2017년 04월 22일,0,0,7.94,5,0.899,1.41,0,1,0,5,1,0,0,6,7,0,0,5.2,5,1,23,0.304,25,100,1,0,2
장원준,두산,2017년 04월 29일,0,0,1.8,0.83,0.673,2.2,1,6,0,5,1,0,0,1,5,0,0,5,1,1,20,0.25,27,107,0,0,0
장원준,두산,2017년 05월 05일,0,1,3,2,0.801,1.33,0,3,1,6,1,0,0,2,5,0,0,6,2,1,22,0.227,26,112,1,0,1
장원준,두산,2017년 05월 11일,0,0,0,,0.267,0.44,0,0,0,5,1,0,1,0,4,1,1,9,0,1,30,0.133,30,95,0,0,0
장원준,두산,2017년 05월 17일,0,0,1.8,1.33,0.452,1.2,0,3,0,4,1,0,0,1,3,0,0,5,1,1,18,0.167,22,101,0,0,0
장원준,두산,2017년 05월 31일,1,0,3,2.33,0.755,1.33,0,3,1,7,1,0,0,3,5,0,0,6,2,1,22,0.227,27,102,1,0,1
장원준,두산,2017년 06월 06일,4,0,3,2.5,0.811,1.67,0,2,1,5,1,0,0,4,8,0,0,6,2,1,27,0.296,30,113,0,0,0
장원준,두산,2017년 06월 11일,1,1,4.5,5,0.907,1.83,0,1,0,5,1,0,0,6,10,0,0,6,3,1,29,0.345,31,113,1,0,1
장원준,두산,2017년 06월 17일,2,0,3.6,,0.762,1.4,0,0,0,1,1,0,1,2,7,0,0,5,2,1,21,0.333,21,92,0,0,0
장원준,두산,2017년 06월 23일,0,0,1.29,3,0.545,1.14,0,1,0,3,1,0,1,1,7,0,0,7,1,1,27,0.259,28,111,0,0,0
장원준,두산,2017년 06월 29일,1,0,2.57,2,0.603,1.29,0,3,2,6,1,0,1,2,6,0,0,7,2,1,27,0.222,32,108,0,0,0
장원준,두산,2017년 07월 05일,1,0,0,1.67,0.353,0.63,0,3,1,5,1,0,1,0,2,0,0,8,0,1,23,0.087,28,117,0,0,0
장원준,두산,2017년 07월 12일,1,0,3.86,,0.678,1.14,0,0,2,5,1,0,0,3,8,0,0,7,3,1,27,0.296,29,108,0,0,0
장원준,두산,2017년 07월 19일,0,0,11.25,,1.137,1.75,0,0,1,2,1,0,0,5,7,0,0,4,5,1,15,0.467,18,63,1,0,1
장원준,두산,2017년 07월 25일,2,0,4.5,4,0.42,0.67,0,1,0,4,1,0,1,3,3,0,0,6,3,1,21,0.143,22,103,0,0,0
장원준,두산,2017년 07월 30일,0,0,3.86,2,0.535,0.86,0,2,0,4,1,0,1,3,4,0,0,7,3,1,23,0.174,27,110,0,0,1
장원준,두산,2017년 08월 05일,0,0,0,1,0.533,1,0,2,2,2,1,0,0,0,4,0,0,6,0,1,20,0.2,25,98,0,0,0
장원준,두산,2017년 08월 11일,1,0,6,3,0.85,1.67,0,2,0,6,1,0,0,4,8,0,0,6,4,1,25,0.32,27,109,1,0,1
장원준,두산,2017년 08월 17일,1,0,1.5,4,0.712,1.33,0,1,0,4,1,0,1,1,7,0,0,6,1,1,22,0.318,23,96,0,0,0
장원준,두산,2017년 08월 23일,1,0,1.29,4,0.467,0.71,0,1,1,4,1,0,1,1,4,0,0,7,1,1,22,0.182,25,98,0,0,0
장원준,두산,2017년 08월 29일,1,0,4.5,1.67,0.816,1.67,1,3,0,5,1,0,0,3,7,0,0,6,3,1,24,0.292,28,117,0,0,1
장원준,두산,2017년 09월 03일,0,0,1.8,1.5,0.634,1.6,0,2,0,3,1,0,1,1,6,0,0,5,1,1,21,0.286,24,98,0,0,0
장원준,두산,2017년 09월 09일,1,0,6,1.5,0.97,1.67,0,2,0,3,1,0,0,4,8,0,0,6,4,1,25,0.32,28,111,1,0,2
장원준,두산,2017년 09월 15일,1,0,6.75,2.5,0.893,1.65,0,2,0,5,1,0,0,5,9,0,0,6.2,5,1,26,0.346,29,110,1,0,1
장원준,두산,2017년 09월 22일,1,0,0,6,0.471,0.86,0,1,0,6,1,0,1,0,5,0,0,7,0,1,25,0.2,26,102,0,0,0
장원준,두산,2017년 09월 29일,1,0,1.29,1,0.323,0.57,0,2,1,2,1,0,1,1,2,0,0,7,1,1,23,0.087,26,90,0,0,0
장지훈,삼성,2017년 04월 02일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
장지훈,삼성,2017년 04월 04일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0
장진용,LG,2015년 04월 09일,3,0,3.38,4,0.623,0.94,0,1,1,4,1,0,0,2,4,0,0,5.1,2,1,20,0.2,22,74,0,0,0
장진용,LG,2015년 04월 25일,1,0,1.8,,0.708,0.8,0,0,1,1,1,0,1,1,4,0,0,5,1,1,18,0.222,19,72,0,0,1
장진용,LG,2015년 05월 02일,0,0,4.5,1,0.494,1.25,0,2,0,2,1,0,0,2,3,0,0,4,2,1,15,0.2,18,82,1,0,0
장진용,LG,2015년 05월 08일,1,0,23.14,,1.122,2.57,0,0,1,3,1,0,0,6,6,0,0,2.1,6,1,12,0.5,13,42,1,0,0
장진용,LG,2015년 05월 24일,1,0,21.6,,1.889,3,0,0,0,0,1,0,0,4,5,0,0,1.2,4,1,9,0.556,9,32,1,0,2
장진용,LG,2015년 05월 30일,0,1,1.93,0.67,0.628,1.29,0,3,0,2,1,0,0,1,3,0,0,4.2,1,1,16,0.188,19,74,0,0,0
장진용,LG,2015년 06월 06일,0,0,5.06,,0.826,1.5,0,0,0,5,1,0,0,4,8,0,0,5.1,3,1,23,0.348,23,70,0,0,1
장진용,LG,2015년 06월 12일,0,1,7.71,2,0.929,2.14,0,1,1,2,1,0,0,3,4,0,0,2.1,2,1,12,0.333,14,52,0,0,0
장진용,LG,2016년 06월 24일,0,0,13.5,0,1.076,2.25,0,4,0,0,1,0,0,6,5,0,0,4,6,1,17,0.294,21,76,0,0,2
장진용,LG,2016년 06월 30일,1,1,40.5,1,1.85,4.5,0,2,0,2,1,0,0,6,4,0,0,1.1,6,1,8,0.5,10,39,0,0,1
장필준,삼성,2015년 08월 30일,1,0,27,,1.615,3.5,0,0,0,1,1,0,0,6,7,0,0,2,6,1,13,0.539,13,52,0,0,2
장필준,삼성,2015년 09월 04일,1,0,4.5,,0.778,1.5,0,0,0,3,0,0,0,1,3,0,0,2,1,1,9,0.333,9,33,0,0,0
장필준,삼성,2016년 04월 05일,0,0,0,,0.667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0.333,3,7,0,0,0
장필준,삼성,2016년 04월 08일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0
장필준,삼성,2016년 04월 09일,0,0,16.2,0,1.156,3.6,0,1,0,0,0,0,0,3,5,0,0,1.2,3,1,9,0.556,10,46,1,0,0
장필준,삼성,2016년 04월 12일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0
장필준,삼성,2016년 04월 13일,0,0,0,,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,4,11,0,0,0
장필준,삼성,2016년 04월 17일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
장필준,삼성,2016년 04월 21일,1,0,9,,1,2,0,0,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,5,20,0,0,0
장필준,삼성,2016년 04월 22일,0,0,3.38,0,0.664,1.5,0,1,0,0,0,0,0,1,3,0,0,2.2,1,1,10,0.3,11,43,0,0,0
장필준,삼성,2016년 04월 28일,0,0,5.4,3,0.762,0.9,0,1,1,3,0,0,1,2,2,0,0,3.1,2,1,11,0.182,13,63,0,0,1
장필준,삼성,2016년 05월 03일,0,0,4.91,1.67,0.921,2.18,0,3,0,5,1,0,0,3,5,0,0,3.2,2,1,16,0.313,20,86,1,0,1
장필준,삼성,2016년 05월 08일,0,0,0,1,0.875,2,0,1,1,1,0,0,0,0,3,0,0,2,0,1,8,0.375,10,40,0,0,0
장필준,삼성,2016년 05월 11일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,9,0,0,0
장필준,삼성,2016년 05월 14일,0,0,0,1,0.282,0.67,0,1,0,1,0,0,0,0,1,0,0,3,0,1,10,0.1,11,46,0,1,0
장필준,삼성,2016년 05월 18일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
장필준,삼성,2016년 05월 20일,0,0,0,,0.571,1.2,0,0,0,0,0,0,0,0,2,0,0,1.2,0,1,7,0.286,7,27,0,0,0
장필준,삼성,2016년 05월 24일,0,0,0,,0.667,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0.333,4,19,0,0,0
장필준,삼성,2016년 05월 31일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,4,17,0,1,0
장필준,삼성,2016년 06월 26일,0,0,6,,0.75,1,0,0,0,0,0,0,1,2,3,0,0,3,2,1,12,0.25,12,43,0,0,1
장필준,삼성,2016년 06월 29일,0,0,0,,0.8,1.5,0,0,0,2,0,0,0,0,2,0,0,1.1,0,1,5,0.4,5,22,0,0,0
장필준,삼성,2016년 07월 07일,0,0,3.38,,0.6,1.13,0,0,0,0,0,0,1,1,3,0,0,2.2,1,1,10,0.3,10,39,0,0,0
장필준,삼성,2016년 07월 09일,0,0,3.86,0.5,0.788,2.14,0,2,0,1,0,0,0,1,3,0,0,2.1,1,1,9,0.333,11,55,0,0,0
장필준,삼성,2016년 07월 13일,0,0,18,,1.1,2,0,0,0,2,0,0,0,4,4,0,0,2,4,1,10,0.4,10,40,0,0,1
장필준,삼성,2016년 07월 28일,0,0,0,0,0.5,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,21,0,1,0
장필준,삼성,2016년 08월 03일,2,0,9,,1.2,2,0,0,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,5,22,0,0,0
장필준,삼성,2016년 08월 06일,0,0,0,,0.571,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,7,0.286,7,21,0,0,0
장필준,삼성,2016년 08월 07일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,2.1,0,1,7,0,7,32,0,1,0
장필준,삼성,2016년 08월 10일,0,0,0,2,0.533,1.5,0,1,0,2,0,0,0,0,1,0,0,1.1,0,1,5,0.2,6,23,0,0,0
장필준,삼성,2016년 08월 12일,0,1,9,,1.4,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,4,0.5,5,22,1,0,0
장필준,삼성,2016년 08월 13일,0,1,6.75,,0.8,0.75,0,0,0,2,0,1,0,1,1,0,0,1.1,1,1,5,0.2,5,19,0,0,0
장필준,삼성,2016년 08월 23일,1,0,9,,1.238,3,0,0,1,1,0,1,0,1,3,0,0,1,1,1,6,0.5,7,37,0,0,0
장필준,삼성,2016년 08월 31일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
장필준,삼성,2016년 09월 03일,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,6,0,0,0
장필준,삼성,2016년 09월 09일,0,0,0,1,0.2,0.75,0,1,0,1,0,0,1,0,0,0,0,1.1,0,1,4,0,5,26,0,0,0
장필준,삼성,2016년 09월 10일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,1,0
장필준,삼성,2016년 09월 16일,1,0,10.8,,1.143,1.2,0,0,0,1,0,0,0,2,2,0,0,1.2,2,1,7,0.286,7,26,0,0,1
장필준,삼성,2016년 09월 24일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
장필준,삼성,2016년 09월 27일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1.2,0,1,5,0,5,23,0,1,0
